cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
1,0,0,0,1,0,54.5,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,6737.740700599999,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,6826.5203753999995,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,6876.3375373,0,0
1,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6887.141054199999,0,0
1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,249.5,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,6905.5074417,0,0
1,0,1,0,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,6933.001379100001,0,0
1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6939.7829522,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,6941.147791399999,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6943.1911501,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,6954.4316948,0,0
1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6986.5147066,0,0
1,0,0,1,0,0,60.0,1,1,0,0,0,0,0,0,0,1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6991.5699626000005,0,0
1,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6996.4778089,0,0
1,0,1,0,0,0,44.5,1,0,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,7001.1430348,0,0
1,0,0,1,0,0,44.5,1,1,0,1,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,7017.2966465,0,0
1,0,0,0,0,1,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7115.6717663,0,0
1,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,7157.207189,0,0
1,0,0,1,0,0,44.5,0,1,0,0,1,0,0,0,0,0,249.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7199.2271573,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,7220.1941525,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,7246.105442,0,0
1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7261.059321899999,0,0
1,0,0,0,0,1,24.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,7260.7456821999995,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,7278.8589242,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,7298.2241044,0,0
1,0,0,0,1,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7447.1731516,0,0
1,0,0,1,0,0,54.5,1,1,0,0,0,1,0,0,0,0,249.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,7470.882846100001,0,0
1,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,7498.8367074,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7520.6553810000005,0,0
1,0,1,0,0,0,54.5,1,1,0,0,1,0,0,0,0,0,349.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7601.5816471,0,0
1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7617.3541515,0,0
1,0,0,1,0,0,54.5,0,0,1,0,0,0,0,0,0,0,800.0,20.0,1,0,0,0,0,0,0,0,0,1,0,0,0,7618.887148700001,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,12.5,1,0,0,0,0,0,0,0,0,0,1,0,0,7628.603620399999,0,0
1,0,0,1,0,0,34.5,1,0,0,0,1,0,0,0,0,0,249.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,7644.7359936,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,7690.7060845,0,0
1,0,0,1,0,0,44.5,0,1,0,0,1,0,0,0,0,0,249.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7716.0028817,0,0
1,0,0,0,1,0,24.5,1,1,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,7796.0787278,0,0
1,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,7801.8610622,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7866.778817199999,0,0
1,0,1,0,0,0,44.5,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,7876.4590087,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,249.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,7921.280850300001,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7928.061257100001,0,0
1,0,1,0,0,0,44.5,0,0,1,0,0,0,0,0,0,0,151.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7952.055031399999,0,0
1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,7993.1355368,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,8137.5228006,0,0
1,0,0,1,0,0,34.5,1,0,0,0,1,0,0,0,0,0,151.5,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,8166.254134999999,0,0
1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8232.4170431,0,0
1,0,0,0,1,0,34.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,8330.3593379,0,0
1,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,8357.4920284,0,0
1,0,0,0,0,1,44.5,0,1,0,1,0,0,0,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8371.8013823,0,0
1,0,0,1,0,0,60.0,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8478.277932699999,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,800.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8494.731729899999,0,0
1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,8498.1349168,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8501.2771451,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8562.138882199999,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,8563.2833487,0,0
1,0,1,0,0,0,60.0,1,1,1,0,0,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8634.413313500001,0,0
1,0,1,0,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8650.005938299999,0,0
1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8668.743185899999,0,0
1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8680.6336542,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,8688.170741700002,0,0
1,0,0,1,0,0,44.5,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8712.6617251,0,0
1,0,0,1,0,0,44.5,0,0,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8725.7858517,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,8737.2464426,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8755.908737200001,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8793.5679844,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,8817.0384452,0,0
1,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,8847.2795279,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8913.0382349,0,0
1,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,8913.976413,0,0
1,0,0,1,0,0,60.0,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,8916.679203299998,0,0
1,0,0,1,0,0,44.5,1,1,0,1,0,0,0,0,0,0,349.5,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,9107.783290700001,0,0
1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,349.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,9193.247098,0,0
1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,9194.120284899998,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,9213.4405799,0,0
1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,9227.467735200002,0,0
1,0,0,0,1,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9376.656549299998,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,9379.9083218,0,0
1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,9426.304312999999,0,0
1,0,0,1,0,0,54.5,1,0,0,0,1,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9517.4660184,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,249.5,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,9536.6350036,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,9597.382000200001,0,0
1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,103.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9615.8420751,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9637.1809434,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9646.790575,0,0
1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9649.0811111,0,0
1,0,0,0,1,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,9756.1341051,0,0
1,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,9794.945740899999,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9905.6816172,0,0
1,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,9917.4586454,0,0
1,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9931.0472322,0,0
1,0,0,0,0,1,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,9978.074980700001,0,0
1,0,1,0,0,0,60.0,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10041.932155,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,10044.496923,0,0
1,0,1,0,0,0,60.0,1,1,0,1,0,0,0,0,0,0,249.5,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10076.278240000001,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10146.474365,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,10152.281556,0,0
1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,10173.459751999999,0,0
1,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,10206.868727,0,0
1,0,0,0,1,0,60.0,1,1,0,0,1,0,0,0,0,0,649.5,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,10214.397781,0,0
1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,10217.976094,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,10258.529246,0,0
1,0,0,0,1,0,24.5,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,10316.34425,0,0
1,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,10326.46271,0,0
1,0,1,0,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,10415.133796,0,0
1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,549.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,10453.40379,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,10461.125724,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,10539.988417,0,0
1,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,549.5,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10561.322433,0,0
1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,10559.176198000001,0,0
1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,749.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,10671.0791,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,10674.483504,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,10694.489623000001,0,0
1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10778.041125,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,10941.699440999999,0,0
1,0,0,0,0,1,34.5,1,1,0,1,0,0,0,0,0,0,349.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,10986.437849,0,0
1,0,0,0,1,0,44.5,0,0,0,0,1,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10998.091266,0,0
1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,11141.308116,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11154.838812,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,103.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11183.870033,0,0
1,0,0,0,1,0,44.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,11255.357978,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,11302.387129,0,0
1,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,749.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,11342.418913,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11357.333505,0,0
1,0,0,1,0,0,54.5,0,1,0,1,0,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,11430.018678,0,0
1,0,0,1,0,0,34.5,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,11463.980114,0,0
1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,11465.026512,0,0
1,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,11484.764625,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,12.5,0,0,1,0,0,0,0,0,0,0,1,0,0,11538.996041,0,0
1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,649.5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,11616.940681,0,0
1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,103.0,6.5,0,0,0,1,0,0,0,0,0,0,0,0,1,11664.32995,0,0
1,0,0,1,0,0,34.5,1,1,0,0,0,0,1,0,0,0,349.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,11687.160243,0,0
1,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11819.144314,0,0
1,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,12075.282877,0,0
1,0,0,0,1,0,24.5,1,1,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,12155.741698,0,0
1,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,12227.891434000001,0,0
1,0,0,1,0,0,44.5,0,0,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12545.604824,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,12555.849239,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,800.0,20.0,1,0,0,0,0,0,0,0,0,0,0,1,0,12560.570518,0,0
1,0,0,0,0,1,24.5,0,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,12584.290595999999,0,0
1,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,12623.582489,0,0
1,0,0,0,1,0,34.5,1,0,0,0,1,0,0,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,12636.659391,0,0
1,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,12645.859315,0,0
1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,12649.078212,0,0
1,0,0,0,0,1,54.5,1,0,1,0,0,0,0,0,0,0,800.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,1,12653.087118000001,0,0
1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12668.668022,0,0
1,0,1,0,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,12706.489617,0,0
1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,12808.81056,0,0
1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,249.5,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,12963.051395999999,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,20.0,0,0,1,0,0,0,0,0,0,0,0,1,0,13002.270352,0,0
1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,449.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13011.261709999999,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0.0,12.5,0,1,0,0,0,0,0,0,0,1,0,0,0,13080.485976,0,0
1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,13080.454533,0,0
1,0,1,0,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13132.362333,0,0
1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13169.208929,0,0
1,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,13182.669437999999,0,0
1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13244.600156,0,0
1,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,13474.471475999999,0,0
1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,13625.847413,0,0
1,0,1,0,0,0,34.5,0,1,1,0,0,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,13731.287324,0,0
1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,249.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,13749.580969999999,0,0
1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,13979.940606,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,14035.912443000001,0,0
1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,14075.029088,0,0
1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,14127.576191,0,0
1,0,0,1,0,0,60.0,1,1,0,1,0,0,0,0,0,0,449.5,12.5,0,1,0,0,0,0,0,0,0,0,0,0,1,14212.528137000001,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,14230.066893000001,0,0
1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,14277.681213,0,0
1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,14388.248289,0,0
1,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,151.5,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,14405.32231,0,0
1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,14426.266971000001,0,0
